repo_full_name,package_name,osv_id,severity_class,severity_raw,published,fix_version,fix_date,time_to_fix_days,is_fixed,aliases,duration_days,severity_missing
python-pillow/Pillow,pillow,GHSA-j7mj-748x-7p78,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2019-10-22T14:40:42Z,6.2.0,2019-10-01 20:35:18.934548+00:00,-20.75373918347222,1,CVE-2019-16865;PYSEC-2019-110,-20.75373918347222,0
python-pillow/Pillow,pillow,GHSA-jgpv-4h4c-xhw3,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-04-23T16:54:36Z,8.1.2,2021-03-06 05:22:31.567677+00:00,-48.480606855590274,1,,-48.480606855590274,0
python-pillow/Pillow,pillow,GHSA-m2vv-5vj5-2hm7,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-11-14T12:00:15Z,9.2.0,2022-07-01 18:28:52.815507+00:00,-135.73011787607638,1,BIT-pillow-2022-45198;CVE-2022-45198;PYSEC-2022-42979,-135.73011787607638,0
python-pillow/Pillow,pillow,GHSA-mvg9-xffr-p774,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-03-29T16:35:57Z,8.2.0,2021-04-01 20:53:21.924105+00:00,3.178760695659722,1,BIT-pillow-2021-25291;CVE-2021-25291;PYSEC-2021-37,3.178760695659722,0
python-pillow/Pillow,pillow,GHSA-p43w-g3c5-g5mq,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-03-29T16:35:27Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-27.661653138055552,1,BIT-pillow-2021-25293;CVE-2021-25293;PYSEC-2021-39,-27.661653138055552,0
python-pillow/Pillow,pillow,GHSA-p49h-hjvm-jg3h,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2021-11-03T18:05:04Z,6.2.2,2020-01-02 09:36:39.844289+00:00,-671.3530573577663,1,BIT-pillow-2020-5312;CVE-2020-5312;PYSEC-2020-83,-671.3530573577663,0
python-pillow/Pillow,pillow,GHSA-pw3c-h7wp-cvhx,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2022-01-12T20:07:43Z,9.0.0,2022-01-02 22:13:51.146060+00:00,-9.912405716898148,1,BIT-pillow-2022-22815;CVE-2022-22815;PYSEC-2022-8,-9.912405716898148,0
python-pillow/Pillow,pillow,GHSA-q4mp-jvh2-76fj,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-11-14T12:00:15Z,9.3.0,2022-11-05 03:57:50.453474+00:00,-9.335006325532408,1,BIT-pillow-2022-45199;CVE-2022-45199;PYSEC-2022-42980,-9.335006325532408,0
python-pillow/Pillow,pillow,GHSA-q5hq-fp76-qmrc,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-06-08T18:49:36Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-67.91405180434027,1,BIT-pillow-2021-28677;CVE-2021-28677;PYSEC-2021-93,-67.91405180434027,0
python-pillow/Pillow,pillow,GHSA-r7rm-8j6h-r933,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-05-24T17:05:33Z,6.2.2,2020-01-02 09:36:39.844289+00:00,-873.3117263392478,1,BIT-pillow-2020-5311;CVE-2020-5311;PYSEC-2020-82,-873.3117263392478,0
python-pillow/Pillow,pillow,GHSA-r854-96gq-rfg3,medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2020-05-18T17:41:19Z,2.3.1,2014-03-15 12:31:13.627759+00:00,-2256.215339956493,1,CVE-2014-1933;PYSEC-2014-23,-2256.215339956493,0
python-pillow/Pillow,pillow,GHSA-rwr3-c2q8-gm56,medium,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,2018-07-24T20:08:27Z,3.3.2,2016-10-03 15:07:42.534967+00:00,-659.208847974919,1,CVE-2016-9189;PYSEC-2016-8,-659.208847974919,0
python-pillow/Pillow,pillow,GHSA-rwv7-3v45-hg29,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,2021-06-08T18:49:28Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-67.9139592117477,1,BIT-pillow-2021-25288;CVE-2021-25288;PYSEC-2021-138,-67.9139592117477,0
python-pillow/Pillow,pillow,GHSA-v9pc-9mvp-x87g,medium,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2022-05-17T02:47:20Z,3.1.2,2016-04-01 13:09:48.265302+00:00,-2236.5677284108565,1,CVE-2016-3076;PYSEC-2017-92,-2236.5677284108565,0
python-pillow/Pillow,pillow,GHSA-vcqg-3p29-xw73,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-11-03T18:04:41Z,6.2.2,2020-01-02 09:36:39.844289+00:00,-671.3527911540625,1,BIT-pillow-2020-5310;CVE-2020-5310;PYSEC-2020-81,-671.3527911540625,0
python-pillow/Pillow,pillow,GHSA-vj42-xq3r-hr3r,medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2020-07-27T21:52:39Z,7.1.0,2020-04-01 15:49:42.482303+00:00,-117.25204302890047,1,BIT-pillow-2020-10994;CVE-2020-10994;PYSEC-2020-79,-117.25204302890047,0
python-pillow/Pillow,pillow,GHSA-vqcj-wrf2-7v73,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-03-18T19:55:27Z,8.1.0,2021-01-02 20:11:59.134832+00:00,-74.98851695796296,1,BIT-pillow-2020-35654;CVE-2020-35654;PYSEC-2021-70,-74.98851695796296,0
python-pillow/Pillow,pillow,GHSA-w4vg-rf63-f3j3,high,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2018-07-12T14:45:42Z,3.3.2,2016-10-03 15:07:42.534967+00:00,-646.9847160304746,1,CVE-2016-9190;PYSEC-2016-9,-646.9847160304746,0
python-pillow/Pillow,pillow,GHSA-x895-2wrm-hvp7,high,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2022-05-17T02:39:13Z,2.3.1,2014-03-15 12:31:13.627759+00:00,-2984.5888816231595,1,CVE-2014-1932;PYSEC-2014-22,-2984.5888816231595,0
python-pillow/Pillow,pillow,GHSA-xg8h-j46f-w952,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2025-07-01T17:29:37Z,11.3.0,2025-07-01 09:13:39.342120+00:00,-0.3444173365740741,1,BIT-pillow-2025-48379;CVE-2025-48379;PYSEC-2025-61,-0.3444173365740741,0
python-pillow/Pillow,pillow,GHSA-xrcv-f9gm-v42c,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2022-01-12T20:07:41Z,9.0.0,2022-01-02 22:13:51.146060+00:00,-9.91238256875,1,BIT-pillow-2022-22816;CVE-2022-22816;PYSEC-2022-9,-9.91238256875,0
python-pillow/Pillow,pillow,OSV-2022-1074,unknown,,2022-10-22T00:00:27.668938Z,f7363c1091c70356d92e56abfca6b65bef9e7b26,,,0,,,1
python-pillow/Pillow,pillow,OSV-2022-715,unknown,,2022-08-15T00:00:50.156496Z,9887544fafcd13cc8afcfa0c6d0f2e6facc1a8b8,,,0,,,1
python-pillow/Pillow,pillow,PYSEC-2014-10,unknown,,2014-08-25T14:55:00Z,205e056f8f9b06ed7b925cf8aa0874bc4aaf8a7d,,,0,CVE-2014-3589;GHSA-cfmr-38g9-f2h7,4194.024438896169,1
python-pillow/Pillow,pillow,PYSEC-2014-22,unknown,,2014-04-17T14:55:00Z,4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7,,,0,CVE-2014-1932;GHSA-x895-2wrm-hvp7,4324.024438896169,1
python-pillow/Pillow,pillow,PYSEC-2014-23,unknown,,2014-04-17T14:55:00Z,4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7,,,0,CVE-2014-1933;GHSA-r854-96gq-rfg3,4324.024438896169,1
python-pillow/Pillow,pillow,PYSEC-2014-87,unknown,,2014-04-27T20:55:00Z,2.5.0,2014-07-02 19:06:08.031993+00:00,65.9243985184375,1,CVE-2014-3007;GHSA-8m9x-pxwq-j236,65.9243985184375,1
python-pillow/Pillow,pillow,PYSEC-2015-15,unknown,,2015-05-01T15:59:00Z,2.5.3,2014-08-18 20:01:59.604108+00:00,-255.83125458208332,1,CVE-2014-3598;GHSA-j6f7-g425-4gmx,-255.83125458208332,1
python-pillow/Pillow,pillow,PYSEC-2015-16,unknown,,2015-01-16T16:59:00Z,2.7.0,2015-01-01 22:11:54.460917+00:00,-14.782702998645831,1,CVE-2014-9601;GHSA-h5rf-vgqx-wjv2,-14.782702998645831,1
python-pillow/Pillow,pillow,PYSEC-2016-5,unknown,,2016-04-13T16:59:00Z,6dcbf5bd96b717c58d7b642949da8d323099928e,,,0,CVE-2016-0740;GHSA-hggx-3h72-49ww,3596.938327785058,1
python-pillow/Pillow,pillow,PYSEC-2016-6,unknown,,2016-04-13T16:59:00Z,893a40850c2d5da41537958e40569c029a6e127b,,,0,CVE-2016-0775;GHSA-8xjv-v9xq-m5h9,3596.938327785058,1
python-pillow/Pillow,pillow,PYSEC-2016-7,unknown,,2016-04-13T16:59:00Z,4e0d9b0b9740d258ade40cce248c93777362ac1e,,,0,CVE-2016-4009;GHSA-hvr8-466p-75rh,3596.938327785058,1
python-pillow/Pillow,pillow,PYSEC-2016-8,unknown,,2016-11-04T10:59:00Z,3.3.2,2016-10-03 15:07:42.534967+00:00,-31.82728547491898,1,CVE-2016-9189;GHSA-rwr3-c2q8-gm56,-31.82728547491898,1
python-pillow/Pillow,pillow,PYSEC-2016-9,unknown,,2016-11-04T10:59:00Z,3.3.2,2016-10-03 15:07:42.534967+00:00,-31.82728547491898,1,CVE-2016-9190;GHSA-w4vg-rf63-f3j3,-31.82728547491898,1
python-pillow/Pillow,pillow,PYSEC-2017-92,unknown,,2017-04-24T18:59:00Z,3.1.2,2016-04-01 13:09:48.265302+00:00,-388.242496929375,1,CVE-2016-3076;GHSA-v9pc-9mvp-x87g,-388.242496929375,1
python-pillow/Pillow,pillow,PYSEC-2019-110,unknown,,2019-10-04T22:15:00Z,6.2.0,2019-10-01 20:35:18.934548+00:00,-3.0692252945833336,1,CVE-2019-16865;GHSA-j7mj-748x-7p78,-3.0692252945833336,1
python-pillow/Pillow,pillow,PYSEC-2020-172,unknown,,2020-01-05T22:15:00Z,6.2.2,2020-01-02 09:36:39.844289+00:00,-3.526622172581019,1,CVE-2019-19911;GHSA-5gm3-px64-rw72,-3.526622172581019,1
python-pillow/Pillow,pillow,PYSEC-2020-76,unknown,,2020-06-25T19:15:00Z,7.1.0,2020-04-01 15:49:42.482303+00:00,-85.1425638622338,1,BIT-pillow-2020-10177;CVE-2020-10177;GHSA-cqhg-xjhh-p8hf,-85.1425638622338,1
python-pillow/Pillow,pillow,PYSEC-2020-77,unknown,,2020-06-25T19:15:00Z,6a83e4324738bb0452fbe8074a995b1c73f08de7,,,0,BIT-pillow-2020-10378;CVE-2020-10378;GHSA-3xv8-3j54-hgrp,2062.843883340613,1
python-pillow/Pillow,pillow,PYSEC-2020-78,unknown,,2020-06-25T19:15:00Z,46f4a349b88915787fea3fb91348bb1665831bbb,,,0,BIT-pillow-2020-10379;CVE-2020-10379;GHSA-8843-m7mw-mxqm,2062.843883340613,1
python-pillow/Pillow,pillow,PYSEC-2020-79,unknown,,2020-06-25T19:15:00Z,7.0.0,2020-01-02 09:44:12.497214+00:00,-175.39638313409722,1,BIT-pillow-2020-10994;CVE-2020-10994;GHSA-vj42-xq3r-hr3r,-175.39638313409722,1
python-pillow/Pillow,pillow,PYSEC-2020-80,unknown,,2020-06-25T19:15:00Z,7.1.0,2020-04-01 15:49:42.482303+00:00,-85.1425638622338,1,BIT-pillow-2020-11538;CVE-2020-11538;GHSA-43fq-w8qq-v88h,-85.1425638622338,1
python-pillow/Pillow,pillow,PYSEC-2020-81,unknown,,2020-01-03T01:15:00Z,4e2def2539ec13e53a82e06c4b3daf00454100c4,,,0,BIT-pillow-2020-5310;CVE-2020-5310;GHSA-vcqg-3p29-xw73,2237.593883340613,1
python-pillow/Pillow,pillow,PYSEC-2020-82,unknown,,2020-01-03T01:15:00Z,a79b65c47c7dc6fe623aadf09aa6192fc54548f3,,,0,BIT-pillow-2020-5311;CVE-2020-5311;GHSA-r7rm-8j6h-r933,2237.593883340613,1
python-pillow/Pillow,pillow,PYSEC-2020-83,unknown,,2020-01-03T01:15:00Z,93b22b846e0269ee9594ff71a72bec02d2bea8fd,,,0,BIT-pillow-2020-5312;CVE-2020-5312;GHSA-p49h-hjvm-jg3h,2237.593883340613,1
python-pillow/Pillow,pillow,PYSEC-2020-84,unknown,,2020-01-03T01:15:00Z,a09acd0decd8a87ccce939d5ff65dab59e7d365b,,,0,BIT-pillow-2020-5313;CVE-2020-5313;GHSA-hj69-c76v-86wr,2237.593883340613,1
python-pillow/Pillow,pillow,PYSEC-2021-137,unknown,,2021-06-02T16:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.80669069322917,1,BIT-pillow-2021-25287;CVE-2021-25287;GHSA-77gc-v2xv-rvvh,-61.80669069322917,1
python-pillow/Pillow,pillow,PYSEC-2021-138,unknown,,2021-06-02T16:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.80669069322917,1,BIT-pillow-2021-25288;CVE-2021-25288;GHSA-rwv7-3v45-hg29,-61.80669069322917,1
python-pillow/Pillow,pillow,PYSEC-2021-139,unknown,,2021-06-02T15:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.7650240265625,1,BIT-pillow-2021-28675;CVE-2021-28675;GHSA-g6rj-rv7j-xwp4,-61.7650240265625,1
python-pillow/Pillow,pillow,PYSEC-2021-317,unknown,,2021-09-03T16:15:00Z,9e08eb8f78fdfd2f476e1b20b7cf38683754866b,,,0,BIT-pillow-2021-23437;CVE-2021-23437;GHSA-98vv-pw6r-q6q4;SNYK-PYTHON-PILLOW-1319443,1627.9688833406133,1
python-pillow/Pillow,pillow,PYSEC-2021-331,unknown,,2021-07-13T17:15:00Z,8.3.0,2021-07-01 06:49:15.521928+00:00,-12.434542570277776,1,BIT-pillow-2021-34552;CVE-2021-34552;GHSA-7534-mm45-c74v,-12.434542570277776,1
python-pillow/Pillow,pillow,PYSEC-2021-35,unknown,,2021-03-19T04:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-17.147451749166667,1,BIT-pillow-2021-25289;CVE-2021-25289;GHSA-57h3-9rgr-c24m,-17.147451749166667,1
python-pillow/Pillow,pillow,PYSEC-2021-36,unknown,,2021-03-19T04:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-17.147451749166667,1,BIT-pillow-2021-25290;CVE-2021-25290;GHSA-8xjq-8fcg-g5hw,-17.147451749166667,1
python-pillow/Pillow,pillow,PYSEC-2021-37,unknown,,2021-03-19T04:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-17.147451749166667,1,BIT-pillow-2021-25291;CVE-2021-25291;GHSA-mvg9-xffr-p774,-17.147451749166667,1
python-pillow/Pillow,pillow,PYSEC-2021-38,unknown,,2021-03-19T04:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-17.147451749166667,1,BIT-pillow-2021-25292;CVE-2021-25292;GHSA-9hx2-hgq2-2g4f,-17.147451749166667,1
python-pillow/Pillow,pillow,PYSEC-2021-39,unknown,,2021-03-19T04:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-17.147451749166667,1,BIT-pillow-2021-25293;CVE-2021-25293;GHSA-p43w-g3c5-g5mq,-17.147451749166667,1
python-pillow/Pillow,pillow,PYSEC-2021-40,unknown,,2021-03-03T09:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-1.3557850825,1,BIT-pillow-2021-27921;CVE-2021-27921;GHSA-f4w8-cv6p-x6r5,-1.3557850825,1
python-pillow/Pillow,pillow,PYSEC-2021-41,unknown,,2021-03-03T09:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-1.3557850825,1,BIT-pillow-2021-27922;CVE-2021-27922;GHSA-3wvg-mj6g-m9cv,-1.3557850825,1
python-pillow/Pillow,pillow,PYSEC-2021-42,unknown,,2021-03-03T09:15:00Z,8.1.1,2021-03-02 00:42:40.168872+00:00,-1.3557850825,1,BIT-pillow-2021-27923;CVE-2021-27923;GHSA-95q3-8gr9-gm8w,-1.3557850825,1
python-pillow/Pillow,pillow,PYSEC-2021-69,unknown,,2021-01-12T09:15:00Z,8.1.0,2021-01-02 20:11:59.134832+00:00,-9.54376001351852,1,BIT-pillow-2020-35653;CVE-2020-35653;GHSA-f5g8-5qq7-938w,-9.54376001351852,1
python-pillow/Pillow,pillow,PYSEC-2021-70,unknown,,2021-01-12T09:15:00Z,8.1.0,2021-01-02 20:11:59.134832+00:00,-9.54376001351852,1,BIT-pillow-2020-35654;CVE-2020-35654;GHSA-vqcj-wrf2-7v73,-9.54376001351852,1
python-pillow/Pillow,pillow,PYSEC-2021-71,unknown,,2021-01-12T09:15:00Z,8.1.0,2021-01-02 20:11:59.134832+00:00,-9.54376001351852,1,BIT-pillow-2020-35655;CVE-2020-35655;GHSA-hf64-x4gq-p99h,-9.54376001351852,1
python-pillow/Pillow,pillow,PYSEC-2021-92,unknown,,2021-06-02T16:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.80669069322917,1,BIT-pillow-2021-28676;CVE-2021-28676;GHSA-7r7m-5h27-29hp,-61.80669069322917,1
python-pillow/Pillow,pillow,PYSEC-2021-93,unknown,,2021-06-02T16:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.80669069322917,1,BIT-pillow-2021-28677;CVE-2021-28677;GHSA-q5hq-fp76-qmrc,-61.80669069322917,1
python-pillow/Pillow,pillow,PYSEC-2021-94,unknown,,2021-06-02T16:15:00Z,8.2.0,2021-04-01 20:53:21.924105+00:00,-61.80669069322917,1,BIT-pillow-2021-28678;CVE-2021-28678;GHSA-hjfx-8p6c-g7gx,-61.80669069322917,1
python-pillow/Pillow,pillow,PYSEC-2022-10,unknown,,2022-01-10T14:12:00Z,9.0.0,2022-01-02 22:13:51.146060+00:00,-7.665380253935185,1,BIT-pillow-2022-22817;CVE-2022-22817;GHSA-8vj2-vxx3-667w,-7.665380253935185,1
python-pillow/Pillow,pillow,PYSEC-2022-168,unknown,,2022-03-28T02:15:00Z,9.0.1,2022-02-04 06:37:36.729538+00:00,-51.81763044516204,1,BIT-pillow-2022-24303;CVE-2022-24303;GHSA-9j59-75qj-795w,-51.81763044516204,1
python-pillow/Pillow,pillow,PYSEC-2022-42979,unknown,,2022-11-14T07:15:00Z,11918eac0628ec8ac0812670d9838361ead2d6a4,,,0,BIT-pillow-2022-45198;CVE-2022-45198;GHSA-m2vv-5vj5-2hm7,1191.3438833406133,1
python-pillow/Pillow,pillow,PYSEC-2022-42980,unknown,,2022-11-14T07:15:00Z,2444cddab2f83f28687c7c20871574acbb6dbcf3,,,0,BIT-pillow-2022-45199;CVE-2022-45199;GHSA-q4mp-jvh2-76fj,1191.3438833406133,1
python-pillow/Pillow,pillow,PYSEC-2022-43145,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-05-25T12:15:00Z,9.1.1,2022-05-17 16:34:46.065514+00:00,-7.819605723217593,1,BIT-pillow-2022-30595;CVE-2022-30595;GHSA-hr8g-f6r6-mr22,-7.819605723217593,0
python-pillow/Pillow,pillow,PYSEC-2022-8,unknown,,2022-01-10T14:12:00Z,9.0.0,2022-01-02 22:13:51.146060+00:00,-7.665380253935185,1,BIT-pillow-2022-22815;CVE-2022-22815;GHSA-pw3c-h7wp-cvhx,-7.665380253935185,1
python-pillow/Pillow,pillow,PYSEC-2022-9,unknown,,2022-01-10T14:12:00Z,9.0.0,2022-01-02 22:13:51.146060+00:00,-7.665380253935185,1,BIT-pillow-2022-22816;CVE-2022-22816;GHSA-xrcv-f9gm-v42c,-7.665380253935185,1
python-pillow/Pillow,pillow,PYSEC-2023-175,unknown,,2023-09-20T05:46:53.608652Z,10.0.1,2023-09-15 13:56:57.712378+00:00,,1,,,1
python-pillow/Pillow,pillow,PYSEC-2023-227,unknown,,2023-11-03T05:15:00Z,1fe1bb49c452b0318cad12ea9d97c3bef188e9a7,,,0,BIT-pillow-2023-44271;CVE-2023-44271;GHSA-8ghj-p4vj-mr35,837.4272166739466,1
python-pillow/Pillow,pillow,PYSEC-2025-61,unknown,,2025-07-01T19:15:27Z,89f1f4626a2aaf5f3d5ca6437f41def2998fbe09,,,0,BIT-pillow-2025-48379;CVE-2025-48379;GHSA-xg8h-j46f-w952,230.84357084061344,1
opencv/opencv-python,opencv-python,GHSA-267x-w5hx-8hjr,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:02:45Z,3.3.1.11,,,0,CVE-2017-12864,1588.7273902850577,0
opencv/opencv-python,opencv-python,GHSA-33h2-69j3-r336,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:00:51Z,3.3.1.11,,,0,CVE-2017-12598,1588.7287097295025,0
opencv/opencv-python,opencv-python,GHSA-3448-vrgh-85xr,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-10-12T22:21:43Z,4.1.1.26,2019-09-02 14:37:09.501389+00:00,-771.3226099376274,1,CVE-2019-14493,-771.3226099376274,0
opencv/opencv-python,opencv-python,GHSA-5rpc-gwh9-q9fg,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:02:21Z,3.3.1.11,,,0,CVE-2017-12862,1588.7276680628356,0
opencv/opencv-python,opencv-python,GHSA-634c-v2xv-ffpg,high,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2021-10-12T22:02:51Z,3.3.1.11,,,0,CVE-2017-14136,1588.7273208406134,0
opencv/opencv-python,opencv-python,GHSA-6v6p-p97v-g2p7,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:01:44Z,3.3.1.11,,,0,CVE-2017-12603,1588.7280963035762,0
opencv/opencv-python,opencv-python,GHSA-83rh-hx5x-q9p5,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-10-12T22:03:23Z,3.4.1.15,2018-05-19 13:44:37.113697+00:00,-1242.3463644248034,1,CVE-2017-18009,-1242.3463644248034,0
opencv/opencv-python,opencv-python,GHSA-8849-5h85-98qw,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2021-10-12T22:22:17Z,,,,0,CVE-2019-9423,1588.713825470243,0
opencv/opencv-python,opencv-python,GHSA-89rj-5ggj-3p9p,medium,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2021-10-12T22:03:41Z,3.4.1.15,2018-05-19 13:44:37.113697+00:00,-1242.3465727581367,1,CVE-2018-5269,-1242.3465727581367,0
opencv/opencv-python,opencv-python,GHSA-8w3x-457r-wg53,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:00:41Z,3.3.1.11,,,0,CVE-2017-12597,1588.728825470243,0
opencv/opencv-python,opencv-python,GHSA-9g8h-pjm4-q92p,medium,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2021-10-12T22:23:41Z,3.4.1.15,2018-05-19 13:44:37.113697+00:00,-1242.3604616470257,1,CVE-2018-5268,-1242.3604616470257,0
opencv/opencv-python,opencv-python,GHSA-c7gp-2pch-qh2v,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:01:55Z,3.3.1.11,,,0,CVE-2017-12604,1588.7279689887614,0
opencv/opencv-python,opencv-python,GHSA-cvhw-2593-5j2q,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:00:08Z,3.3.1.11,,,0,CVE-2016-1516,1588.7292074146874,0
opencv/opencv-python,opencv-python,GHSA-fffj-9qwg-qmh5,medium,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2021-10-12T22:00:31Z,3.3.1.11,,,0,CVE-2016-1517,1588.7289412109835,0
opencv/opencv-python,opencv-python,GHSA-fm39-cw8h-3p63,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:H,2021-10-12T22:07:14Z,3.4.7.28,2019-09-13 06:16:21.222911+00:00,-760.6603330681597,1,CVE-2019-14491,-760.6603330681597,0
opencv/opencv-python,opencv-python,GHSA-fr58-2xhv-qp3w,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-10-12T22:01:16Z,3.3.1.11,,,0,CVE-2017-12600,1588.7284203776503,0
opencv/opencv-python,opencv-python,GHSA-fvq6-392h-6mjj,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:01:08Z,3.3.1.11,,,0,CVE-2017-12599,1588.728512970243,0
opencv/opencv-python,opencv-python,GHSA-fw99-f933-rgh8,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-10-12T22:09:31Z,3.4.7.28,2019-09-13 06:16:21.222911+00:00,-760.6619187163079,1,CVE-2019-14492,-760.6619187163079,0
opencv/opencv-python,opencv-python,GHSA-hxfw-jm98-v4mq,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2021-10-12T22:21:56Z,4.1.1.26,2019-09-02 14:37:09.501389+00:00,-771.3227604005904,1,CVE-2019-15939,-771.3227604005904,0
opencv/opencv-python,opencv-python,GHSA-jcxv-2j3h-mg59,high,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2021-10-12T22:03:09Z,3.4.0.12,,,0,CVE-2017-17760,1588.72711250728,0
opencv/opencv-python,opencv-python,GHSA-jggw-2q6g-c3m6,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,2021-10-12T22:22:58Z,4.1.0.25,2019-04-11 21:57:22.655547+00:00,-915.017770190428,1,CVE-2019-19624,-915.017770190428,0
opencv/opencv-python,opencv-python,GHSA-m43c-649m-pm48,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:03:32Z,3.3.1.11,,,0,CVE-2017-1000450,1588.7268463035762,0
opencv/opencv-python,opencv-python,GHSA-m6vm-8g8v-xfjh,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2021-10-12T22:23:13Z,,,,0,CVE-2019-5063,1588.713177322095,0
